cluster,variavel,count,mean,std,min,p25,mediana,p75,max
3,tx_retencao,14.0,0.8811032725624613,0.0303738980036722,0.8225212237706231,0.8602006455563838,0.8956614277713866,0.900044387646545,0.9261296660117878
3,idx_desejo,14.0,0.4235649381103835,0.13344504113395567,0.2614926987560844,0.327152841522086,0.40502153466881097,0.4712085214913259,0.7660298846226593
3,tx_fidelizacao,14.0,0.14337376525209258,0.04879201398726684,0.0965386695511087,0.10462999430344933,0.1237042241438864,0.17323981055885326,0.2519356759976176
3,diversidade_mecanica,14.0,8.428571428571429,4.415258259094873,4.0,5.25,7.0,9.0,17.0
3,amplitude_publico,14.0,3.0,1.7097008285302207,0.0,2.0,3.0,3.75,7.0
3,nota_media,14.0,8.530714285714286,0.26650052058584695,8.22,8.2775,8.455,8.785,8.99
3,nota_rank,14.0,8.499285714285715,0.26318943998322075,8.2,8.25,8.42,8.739999999999998,8.96
3,qt_avaliacoes,14.0,4035.1428571428573,733.203912988725,3029.0,3606.5,4051.5,4389.0,5407.0
3,tx_satisfacao,14.0,4.388313325748468,1.1652944345849003,2.3800236406619386,3.6869090186557494,4.351190767460052,5.300885009830896,6.149859943977591
3,tx_conversao,14.0,0.4102170727899684,0.04299073985751822,0.32440826818035773,0.3875089886038093,0.40460656906903086,0.43196032121478345,0.49466019417475726
