cluster,variavel,count,mean,std,min,p25,mediana,p75,max
3,qt_favorito,68.0,29.08823529411765,44.76330296528308,0.0,6.0,11.0,39.5,242.0
3,qt_quer,68.0,241.9264705882353,376.07240951616967,5.0,44.5,88.5,249.75,2047.0
3,qt_jogou,68.0,184.52941176470588,382.29755038776364,5.0,31.75,47.5,137.25,2340.0
3,n_mecanicas,68.0,6.382352941176471,3.6570496703604887,1.0,4.0,6.0,8.25,17.0
3,n_categorias,68.0,1.3970588235294117,1.0095026983523545,0.0,1.0,1.0,2.0,4.0
3,tx_retencao,68.0,0.9256340792359072,0.13503045908726485,0.1860465116279069,0.9362077067669173,0.965686274509804,0.986062661498708,1.0
3,idx_desejo,68.0,6.303403736315601,24.714134707603193,0.1395348837209302,0.8786031042128604,1.3337007348029393,3.5145348837209305,202.0
3,tx_fidelizacao,68.0,0.7362024618586469,1.7302066139428962,0.0,0.1039473684210526,0.1582156611039794,0.3821428571428571,10.0
3,diversidade_mecanica,68.0,6.382352941176471,3.6570496703604887,1.0,4.0,6.0,8.25,17.0
3,amplitude_publico,68.0,2.985294117647059,1.398214715204939,0.0,2.0,3.0,4.0,7.0
3,nota_media,68.0,9.462352941176473,0.21211175347295022,9.2,9.3,9.41,9.6025,10.0
3,nota_rank,68.0,7.481323529411765,0.6518902581660773,6.71,6.9275,7.365,7.8125,9.07
3,qt_avaliacoes,68.0,70.33823529411765,113.70249348059612,12.0,17.75,31.5,57.75,677.0
3,tx_satisfacao,66.0,3.1636380048025807,2.6209262703096394,0.875,1.8173076923076923,2.4651017864561693,3.354878048780488,15.666666666666666
3,tx_conversao,68.0,0.30087503188784914,0.2590125710476978,0.028747433264887063,0.1276077001356852,0.19744560075685905,0.4606516290726817,1.2727272727272727
