,qt_jogadores_min,qt_jogadores_max,nota_media,qt_avaliacoes,vl_tempo_jogo,idade_minima,tx_satisfacao,tx_conversao
qt_jogadores_min,0.9999999999999999,0.15673207509441273,-0.18455948642529754,0.016661095760861448,-0.2295966058568128,-0.2131589806336036,0.12368101796891418,0.28920924762469696
qt_jogadores_max,0.15673207509441273,1.0,-0.06372186202220097,0.06433433869318311,-0.08039514389677548,-0.07302431745701085,-0.025349172359397733,0.12069844820863575
nota_media,-0.18455948642529754,-0.06372186202220095,1.0,-0.18263179737719215,0.16895516905682684,0.15337970741672624,-0.5613256734083508,-0.19186252978934065
qt_avaliacoes,0.016661095760861448,0.06433433869318313,-0.18263179737719215,1.0,0.09267207713984162,0.020201609293031934,0.054329497583599284,0.5298627073119099
vl_tempo_jogo,-0.2295966058568128,-0.08039514389677548,0.16895516905682684,0.09267207713984162,1.0,0.465305754928674,-0.21133490508786482,-0.1005790488317562
idade_minima,-0.2131589806336036,-0.07302431745701086,0.15337970741672624,0.020201609293031934,0.465305754928674,0.9999999999999998,-0.19219020959110533,-0.15735620653496593
tx_satisfacao,0.12368101796891416,-0.025349172359397733,-0.5613256734083509,0.054329497583599284,-0.21133490508786482,-0.1921902095911053,1.0,0.246399321755438
tx_conversao,0.28920924762469696,0.12069844820863572,-0.19186252978934068,0.5298627073119098,-0.1005790488317562,-0.15735620653496593,0.246399321755438,1.0
