,ano_publicacao,ano_nacional,qt_jogadores_min,qt_jogadores_max,vl_tempo_jogo,idade_minima,qt_tem,qt_teve,qt_favorito,qt_quer,qt_jogou,n_mecanicas,n_categorias,nota_media,qt_avaliacoes
Cartas Multiuso,0.687402605110252,0.033789034861199996,0.08045688919664314,0.7550475433645731,0.4192132180493228,0.16566679777473794,0.661562985098246,0.4570515762599525,0.7945516400726751,0.9147995502807903,0.7474650107198221,3.76690340261966e-07,0.06621785656214026,0.21154741111501554,0.6195837939591059
Cartas de Comando,0.8245099217647472,0.24922976403551567,0.21478303374276056,0.9701433014581664,0.8922801242090945,0.509368608822652,0.41200935720695403,0.3647470021181079,0.4347518910339719,0.534555403739174,0.2606015005971153,0.08153708899448676,0.5454717601772784,0.23078645568143002,0.3180631982675182
Cenário / Missão / Campanha,0.6849469855008354,0.24183069501327362,8.921858759851581e-07,0.3572834943191325,0.46921306406624164,0.025758338008399342,0.7127776572018182,0.8820389145753572,0.8553180775291634,0.4088609961403147,0.02796352462359028,1.039646462271355e-08,0.019770885410625532,0.012479407586323661,0.150567497162448
Cerco de Área,8.440480886798517e-13,0.015626879526888612,0.3212136942001419,0.6347633173881917,0.37593588842047854,0.9631764085401492,0.3464942900317712,0.071820893587641,0.053994533985262806,0.33267936414340565,0.2406046398125315,0.3462736217310551,0.025602868671398715,0.11488880011838776,0.19636522007474813
Cobertura de Grade,0.8272349227676633,0.2158671255904572,0.5407571333047828,4.3269893547442964e-09,0.25574273598605207,0.06062193673092509,0.8845124077681658,0.7627126268854952,0.9487708577473689,0.6460778949156358,0.5282450282335925,0.0001274633526873414,0.05343809212821143,0.45077271889361814,0.7632689675569885
Colecionar Conjuntos,0.6241379754840363,0.031161475909809843,0.7132808607401547,0.18554963661931353,0.4621730534654306,0.23105388958433445,0.06117937831962914,0.03199056064734013,0.15447482367609802,0.15106988562002005,0.005673318247488245,0.007747051815734304,4.462432013957725e-05,0.007116639905733813,0.012860307007113825
Colocação de Peças,0.6293087094971563,0.4731374963990112,0.02014735923347183,0.36716783917554585,0.33935174759084696,0.027694913656526498,0.846821813423424,0.8246466691303513,0.9119445994401372,0.501359223069471,0.48693192247103434,0.0017194692884586226,0.09456750868886031,0.9163314317188832,0.7848157667839071
Combinação,0.7264069668067744,0.016872155679067562,0.4020325684406283,0.6277236834759824,0.0016113604586209932,0.0006780019905877485,0.8892074149571758,0.07160954821735485,0.48854175386738247,0.054313886710452924,0.6164536299547385,0.057849992373551866,0.0036549631940897822,0.05873768093524619,0.48582763727367384
Compartilhamento entre Vizinhos,0.8880037192312469,0.23861183227380164,0.3742101822681869,0.6489743154061252,0.12031120004245757,0.02916473872884483,0.39298602467865323,0.3531317669767608,0.45288749786088467,0.2727588809797971,0.3695777073164666,4.54739332664098e-06,0.0013614483050133062,0.9057624731103042,0.41682583165417236
Compra Aberta,0.6127448377387438,0.712569259393747,0.9696064828591284,0.20330253356354602,0.6991200477880297,0.24251282523457393,0.013733865468813842,0.45745292408502686,0.07846963541856633,0.023382536202242187,0.001593022414539871,2.4559236940416726e-07,0.4604345186491993,0.09501104306901827,0.026408860215632827
