,qt_jogadores_min,qt_jogadores_max,nota_media,qt_avaliacoes,vl_tempo_jogo,idade_minima,tx_satisfacao,tx_conversao
qt_jogadores_min,1.0,0.09482948285830405,-0.1580760780884526,0.08149875399117282,-0.13875040658673143,-0.15932229180975205,0.052660600459534704,0.26077150270616933
qt_jogadores_max,0.09482948285830405,1.0,-0.04694909695157182,0.019946732420537527,-0.042250404201697817,-0.060538567265836896,0.013556649296674241,0.03577741070304784
nota_media,-0.1580760780884526,-0.04694909695157182,0.9999999999999999,-0.06006843997653488,0.11783509558655009,0.08204158085269003,-0.3629113359830179,-0.03939335761397651
qt_avaliacoes,0.08149875399117282,0.019946732420537527,-0.06006843997653488,1.0,-0.02020783483778783,-0.04399017636526907,-0.11027809943770234,0.3906994909293666
vl_tempo_jogo,-0.13875040658673143,-0.042250404201697817,0.11783509558655009,-0.02020783483778783,0.9999999999999996,0.3912057029839676,-0.14514361070817283,-0.12096660054556833
idade_minima,-0.15932229180975205,-0.060538567265836896,0.08204158085269003,-0.04399017636526907,0.3912057029839676,0.9999999999999999,-0.08481364097354957,-0.1497946587597597
tx_satisfacao,0.052660600459534704,0.013556649296674241,-0.3629113359830179,-0.11027809943770234,-0.14514361070817283,-0.08481364097354957,1.0,0.08204849841355177
tx_conversao,0.26077150270616933,0.03577741070304784,-0.03939335761397651,0.3906994909293666,-0.12096660054556833,-0.1497946587597597,0.08204849841355177,1.0
