,qt_jogadores_min,qt_jogadores_max,nota_media,qt_avaliacoes,vl_tempo_jogo,idade_minima,tx_satisfacao,tx_conversao
qt_jogadores_min,0.0,0.0027785008033462118,5.542484039240358e-07,0.010192744993494728,1.1438567358833904e-05,4.499944250449212e-07,0.09721730983365898,6.712855362761072e-17
qt_jogadores_max,0.0027785008033462118,0.0,0.13929881758931148,0.5301151458146222,0.18341690525220736,0.05651645430881804,0.6696143524061065,0.26001534606897736
nota_media,5.542484039240358e-07,0.13929881758931148,0.0,0.058464940085231724,0.00019804029570266181,0.00969868129217363,2.824184263091677e-32,0.21487275812870835
qt_avaliacoes,0.010192744993494728,0.5301151458146222,0.058464940085231724,0.0,0.524743697390269,0.1660100609989261,0.0004989514163007664,1.4644769445452484e-37
vl_tempo_jogo,1.1438567358833904e-05,0.18341690525220736,0.00019804029570266181,0.524743697390269,0.0,1.160338158898714e-37,4.383264066315438e-06,0.00013284355996933476
idade_minima,4.499944250449212e-07,0.05651645430881804,0.00969868129217363,0.1660100609989261,1.160338158898714e-37,0.0,0.007493181532306136,2.1251518018164377e-06
tx_satisfacao,0.09721730983365898,0.6696143524061065,2.824184263091677e-32,0.0004989514163007664,4.383264066315438e-06,0.007493181532306136,0.0,0.009692525143066935
tx_conversao,6.712855362761072e-17,0.26001534606897736,0.21487275812870835,1.4644769445452484e-37,0.00013284355996933476,2.1251518018164377e-06,0.009692525143066935,0.0
