cluster,variavel,count,mean,std,min,p25,mediana,p75,max
0,ano_publicacao,81.0,2021.6666666666667,3.259601202601324,2012.0,2020.0,2022.0,2024.0,2026.0
0,ano_nacional,81.0,2023.111111111111,2.52487623459052,2015.0,2022.0,2023.0,2025.0,2026.0
0,qt_jogadores_min,81.0,1.6296296296296295,0.6213783960769083,1.0,1.0,2.0,2.0,4.0
0,qt_jogadores_max,81.0,4.555555555555555,1.466287829861518,1.0,4.0,4.0,6.0,8.0
0,vl_tempo_jogo,81.0,48.20987654320987,17.70078815292042,10.0,30.0,45.0,60.0,80.0
0,idade_minima,81.0,11.037037037037036,2.3845567955305893,7.0,9.0,10.0,14.0,14.0
0,qt_tem,81.0,1208.4938271604938,1742.7431403068038,100.0,213.0,549.0,1459.0,9428.0
0,qt_teve,81.0,113.79012345679013,175.10559071952719,0.0,10.0,57.0,131.0,948.0
0,qt_favorito,81.0,132.1358024691358,220.94777398100322,3.0,15.0,43.0,139.0,1147.0
0,qt_quer,81.0,719.320987654321,796.1067426413448,39.0,156.0,467.0,911.0,3622.0
0,qt_jogou,81.0,1272.1604938271605,1848.6456559924493,24.0,160.0,456.0,1352.0,10300.0
0,n_mecanicas,81.0,6.08641975308642,3.2526817046254215,1.0,4.0,5.0,8.0,16.0
0,n_categorias,81.0,1.4444444444444444,1.118033988749895,0.0,0.0,1.0,2.0,4.0
0,tx_retencao,81.0,0.9240235699181539,0.05010473152742661,0.7848699763593381,0.8954913775192188,0.9323076923076924,0.965034965034965,1.0
0,idx_desejo,81.0,0.7527732432826174,0.312635000116929,0.1772711205372923,0.5157593123209169,0.7181208053691275,0.931372549019608,1.8826291079812207
0,tx_fidelizacao,81.0,0.09248456462574431,0.04944612435596153,0.0186335403726708,0.0547945205479452,0.086021505376344,0.1153846153846153,0.2509782001117943
0,diversidade_mecanica,81.0,6.08641975308642,3.2526817046254215,1.0,4.0,5.0,8.0,16.0
0,amplitude_publico,81.0,2.925925925925926,1.481365736219265,0.0,2.0,3.0,4.0,7.0
0,nota_media,81.0,8.754567901234566,0.20735265481008466,8.52,8.6,8.71,8.87,9.55
0,nota_rank,81.0,8.012716049382718,0.5370614777324823,6.82,7.51,8.12,8.48,8.87
0,qt_avaliacoes,81.0,533.395061728395,870.6968140376468,22.0,60.0,171.0,579.0,5079.0
0,tx_satisfacao,81.0,4.951515410631568,2.579890012677777,1.6,3.472160356347439,4.428073234524847,5.875,18.0
0,tx_conversao,81.0,0.22218400118642218,0.08114016452406189,0.06188925081433225,0.17502668089647813,0.210727969348659,0.27411167512690354,0.43037974683544306
1,ano_publicacao,99.0,2020.6969696969697,3.5955032728098915,2011.0,2018.0,2022.0,2024.0,2026.0
1,ano_nacional,99.0,2022.3131313131314,2.898438934683827,2016.0,2020.5,2023.0,2024.5,2026.0
1,qt_jogadores_min,99.0,1.292929292929293,0.5393216686694813,1.0,1.0,1.0,2.0,4.0
1,qt_jogadores_max,99.0,4.242424242424242,0.7705141285294196,2.0,4.0,4.0,4.0,8.0
1,vl_tempo_jogo,99.0,117.52525252525253,18.327710387493173,90.0,110.0,120.0,120.0,150.0
1,idade_minima,99.0,12.868686868686869,1.1307074239162307,10.0,12.0,13.0,14.0,14.0
1,qt_tem,99.0,1017.2828282828283,1021.6851529923397,123.0,379.0,630.0,1425.0,6716.0
1,qt_teve,99.0,174.2020202020202,209.41020089951468,0.0,26.0,82.0,259.5,882.0
1,qt_favorito,99.0,160.76767676767676,236.95753637854256,2.0,29.5,69.0,194.5,1692.0
1,qt_quer,99.0,997.939393939394,894.851176979997,60.0,383.0,610.0,1400.0,4083.0
1,qt_jogou,99.0,1240.878787878788,1306.8685838146778,29.0,374.5,766.0,1718.5,7787.0
1,n_mecanicas,99.0,8.94949494949495,4.357432630583779,2.0,6.0,8.0,11.0,27.0
1,n_categorias,99.0,0.8484848484848485,0.9621790359476083,0.0,0.0,1.0,1.0,4.0
1,tx_retencao,99.0,0.881408465110684,0.06926535067261215,0.7028301886792453,0.8354202220829248,0.8874773139745916,0.9414976507324189,1.0
1,idx_desejo,99.0,1.132506196610792,0.6043750553714671,0.3191489361702128,0.7745784728235954,1.001706484641638,1.2744650392864525,3.9927007299270074
1,tx_fidelizacao,99.0,0.12439704871455677,0.059363431379283196,0.0155038759689922,0.08308913308913304,0.1124567474048442,0.15895331086724845,0.2805049088359046
1,diversidade_mecanica,99.0,8.94949494949495,4.357432630583779,2.0,6.0,8.0,11.0,27.0
1,amplitude_publico,99.0,2.9494949494949494,0.9299301858120512,0.0,3.0,3.0,3.0,7.0
1,nota_media,99.0,8.873030303030301,0.2708582525047137,8.52,8.65,8.88,9.065000000000001,9.67
1,nota_rank,99.0,8.282424242424241,0.5020348205443134,6.92,7.965,8.38,8.625,9.07
1,qt_avaliacoes,99.0,541.5050505050505,648.1249308541064,18.0,125.5,283.0,762.5,4027.0
1,tx_satisfacao,99.0,4.308081524263461,2.1821787337298,1.3235294117647058,2.8127023514120286,3.8813559322033897,5.216666666666667,18.0
1,tx_conversao,99.0,0.22566175066523733,0.0892380834764868,0.057803468208092484,0.1644298419902408,0.21639344262295082,0.27249358234434107,0.48980242192479284
2,ano_publicacao,22.0,2020.090909090909,3.5844783230596957,2013.0,2017.5,2020.0,2023.0,2025.0
2,ano_nacional,22.0,2022.6363636363637,3.0790452222270908,2017.0,2021.0,2023.0,2025.0,2026.0
2,qt_jogadores_min,22.0,1.3636363636363635,0.4923659639173309,1.0,1.0,1.0,2.0,2.0
2,qt_jogadores_max,22.0,4.409090909090909,0.7963662060880876,4.0,4.0,4.0,4.75,7.0
2,vl_tempo_jogo,22.0,196.8181818181818,26.074319355836113,160.0,180.0,180.0,207.5,240.0
2,idade_minima,22.0,13.954545454545455,0.21320071635561041,13.0,14.0,14.0,14.0,14.0
2,qt_tem,22.0,999.1818181818181,863.7134465486328,160.0,454.75,779.0,1200.25,3986.0
2,qt_teve,22.0,162.95454545454547,188.30028633939415,3.0,35.0,87.0,212.25,793.0
2,qt_favorito,22.0,173.04545454545453,182.51326821245922,21.0,56.75,130.5,227.75,845.0
2,qt_quer,22.0,1116.3636363636363,778.4396814540852,104.0,545.25,914.5,1594.75,3275.0
2,qt_jogou,22.0,1186.909090909091,929.8537984974233,157.0,457.75,1111.0,1609.75,3886.0
2,n_mecanicas,22.0,8.863636363636363,3.80845493662837,4.0,7.0,7.0,10.75,18.0
2,n_categorias,22.0,0.9090909090909091,1.2309149097933274,0.0,0.0,0.0,1.75,4.0
2,tx_retencao,22.0,0.8802245202609477,0.05679758081798338,0.7852386237513873,0.845545214622839,0.8689311017987873,0.9290907101433417,0.986046511627907
2,idx_desejo,22.0,1.2675344964305584,0.5071614951272181,0.490566037735849,0.9804718214458263,1.151871303736308,1.3905080855222751,2.45625
2,tx_fidelizacao,22.0,0.16107199243365564,0.042624160067453155,0.0904522613065326,0.13263077804786466,0.15545551779217945,0.1969838662504621,0.23125
2,diversidade_mecanica,22.0,8.863636363636363,3.80845493662837,4.0,7.0,7.0,10.75,18.0
2,amplitude_publico,22.0,3.0454545454545454,0.9500512631418384,2.0,2.25,3.0,3.0,6.0
2,nota_media,22.0,8.965909090909092,0.2901175310424757,8.53,8.745000000000001,8.975,9.1175,9.6
2,nota_rank,22.0,8.458636363636364,0.3801665731973595,7.69,8.25,8.525,8.767499999999998,9.0
2,qt_avaliacoes,22.0,519.5,512.7034555504121,48.0,144.75,359.0,659.0,2227.0
2,tx_satisfacao,22.0,2.9947360219039356,0.6522838955837217,1.490909090909091,2.5796074469620436,3.076243146152392,3.4786504345327875,4.448529411764706
2,tx_conversao,22.0,0.2172797852788891,0.07205609568256477,0.07670720299345182,0.16669168478067203,0.20932445539623037,0.27016227627582784,0.3372340425531915
3,ano_publicacao,1.0,2017.0,,2017.0,2017.0,2017.0,2017.0,2017.0
3,ano_nacional,1.0,2019.0,,2019.0,2019.0,2019.0,2019.0,2019.0
3,qt_jogadores_min,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
3,qt_jogadores_max,1.0,6.0,,6.0,6.0,6.0,6.0,6.0
3,vl_tempo_jogo,1.0,480.0,,480.0,480.0,480.0,480.0,480.0
3,idade_minima,1.0,14.0,,14.0,14.0,14.0,14.0,14.0
3,qt_tem,1.0,1139.0,,1139.0,1139.0,1139.0,1139.0,1139.0
3,qt_teve,1.0,223.0,,223.0,223.0,223.0,223.0,223.0
3,qt_favorito,1.0,359.0,,359.0,359.0,359.0,359.0,359.0
3,qt_quer,1.0,1847.0,,1847.0,1847.0,1847.0,1847.0,1847.0
3,qt_jogou,1.0,1706.0,,1706.0,1706.0,1706.0,1706.0,1706.0
3,n_mecanicas,1.0,17.0,,17.0,17.0,17.0,17.0,17.0
3,n_categorias,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
3,tx_retencao,1.0,0.8362701908957415,,0.8362701908957415,0.8362701908957415,0.8362701908957415,0.8362701908957415,0.8362701908957415
3,idx_desejo,1.0,1.6215978928884986,,1.6215978928884986,1.6215978928884986,1.6215978928884986,1.6215978928884986,1.6215978928884986
3,tx_fidelizacao,1.0,0.315188762071993,,0.315188762071993,0.315188762071993,0.315188762071993,0.315188762071993,0.315188762071993
3,diversidade_mecanica,1.0,17.0,,17.0,17.0,17.0,17.0,17.0
3,amplitude_publico,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
3,nota_media,1.0,9.07,,9.07,9.07,9.07,9.07,9.07
3,nota_rank,1.0,8.88,,8.88,8.88,8.88,8.88,8.88
3,qt_avaliacoes,1.0,775.0,,775.0,775.0,775.0,775.0,775.0
3,tx_satisfacao,1.0,2.1587743732590527,,2.1587743732590527,2.1587743732590527,2.1587743732590527,2.1587743732590527,2.1587743732590527
3,tx_conversao,1.0,0.2595445411922304,,0.2595445411922304,0.2595445411922304,0.2595445411922304,0.2595445411922304,0.2595445411922304
