,n_jogos_com_mecanica,ano_publicacao,ano_nacional,qt_jogadores_min,qt_jogadores_max,vl_tempo_jogo,idade_minima,qt_tem,qt_teve,qt_favorito,qt_quer,qt_jogou,n_mecanicas,n_categorias,nota_media,qt_avaliacoes
Movimento Programado,7,-0.054221617270234924,-0.1216883156430913,0.04061468898547417,-0.04274277985312576,-0.010204739423495576,-0.09255425069789287,-0.061565717495272086,-0.00928284186489416,-0.06365973693040108,-0.05193968442455468,-0.04455998865369331,-0.06421684539066985,-0.06677827658492663,-0.14528960311993422,-0.04373195032279592
Movimento Tridimensional,1,-0.020187186631009903,-0.01642951557131073,-0.052342640119226576,-0.02496237514759595,0.024182938625290397,-0.009223810660038162,-0.03443287761443159,-0.012351309307515108,-0.03818490454679138,-0.0406864466397415,-0.026887787353407674,0.019728690880963892,-0.07108022565803204,-0.08099103474653523,-0.027958611846838677
Movimento de Área,24,-0.013132294128252689,-0.030714018220082365,0.06040768278199563,-0.07496857009999282,0.009049286618826449,-0.025020246650253736,-0.015364040058190864,0.06744432941404749,0.01534139269932519,0.02829110894563458,-0.049177506226812134,0.13579056976941187,0.24744034348419464,-0.0114293172280629,-0.022209293438796143
Movimento em Grades,23,0.05796884729778422,-0.027658226064594726,0.0209399785965518,0.04107879472033078,0.21209861607337904,0.14823373423011438,-0.041888002953009915,-0.016850244064180474,0.02635047777868119,0.06554591415822744,-0.05434422526212278,0.3926141006411784,0.12483264844989522,0.1509121661253432,-0.032772399550788936
Movimento em Trilha,9,0.05493123334430535,0.009864164659476905,-0.1602329021696468,-0.05487064013884734,0.09901376272464683,0.03184713365975776,-0.03360145629107017,-0.001608635302101761,-0.05283330778682129,-0.028393550643029786,-0.014084586234352344,0.08925471054213598,-0.12955834903904925,-0.045590271404943365,-0.026265838419618846
Múltiplos Mapas,2,0.08585976721350806,0.06626030373069039,-0.07420758157344749,0.05441187403686941,-0.01778364129540034,0.08709673384151509,-0.052062313472676085,-0.056260290978456494,-0.052355729026153895,-0.07436248309786506,-0.06603925069806685,0.039999328095942276,0.08269660459701392,0.08441648334668383,-0.05821991560233632
Narração de Histórias,8,-0.0799064559047682,-0.03820438771626604,-0.15068117455172086,-0.09465354389318015,0.08283240031944296,0.10057578625531446,-0.0065479766872183435,0.08181577512867015,0.021437977048413853,0.09212377358806198,-0.05831502307035373,0.2460968434932326,0.02821580384597646,0.1831941168351061,-0.014211274761414313
Negociação,7,-0.18590268778366262,-0.1798580049889647,0.17651768674456098,0.1516949637924659,0.21292269797118965,-0.011218697054290058,-0.005261223609858731,0.024193825727337706,0.001740176785871489,0.03157019539773282,-0.009398347515227692,0.026944130933148184,-0.091606097366502,-0.06466542723354919,-0.0024215180429842734
Ordem de Fases Variável,9,-0.04119842500822901,-0.03310633804167784,0.08070990627804435,0.09594402066831341,0.2322628620947122,0.1279804887962757,-0.061922659799674734,-0.03805647769753573,-0.0387402181899305,-0.0174972490744131,-0.03184094174834535,0.1354317254897081,-0.06353237869195218,-0.014960522318420922,-0.03942655396830265
Ordem de Turno: Baseado em Estatísticas,7,-0.1394270158377469,-0.12168831564309132,0.04061468898547414,-0.06704749780882469,0.08844107500362847,0.09722870780384704,0.0555468219744238,0.10795494837512118,0.0924328748123047,0.10877564954299633,0.10035838324624105,0.0725246190950572,-0.09160609736650197,0.17406589876769424,0.08691739525216995
Ordem do Turno: Ação de Reivindicação,15,-0.19450439965384483,-0.06595794982092856,0.04264958486384779,-0.015449654710666356,0.011895516931067687,-0.1504951826762161,0.15307434779113716,0.15107302116224625,0.10973746471406004,0.08874948182109485,0.1853382160738414,-0.011634312888179881,-0.04291044816970492,-0.16593184495627428,0.18783797218705203
Ordem do Turno: Leilão,3,-0.1054188725330118,-0.11656130928664275,0.04589359542197722,0.10355999171996147,-0.007628185651572451,0.06593981899805329,0.09364258844942713,0.15305333169458518,0.10200113511711392,0.1041797477777657,0.14405674301142224,0.0638810578996826,-0.0861846477745288,-0.11089665988336042,0.13901890846276596
Ordem do Turno: Ordem de Passe,4,-0.050846955379172075,-0.07129030006221686,-0.10547141353444667,0.013518033576195323,0.1350682615875921,0.08819655901001497,0.012544520227381666,0.06702472787902346,0.0742232627318884,0.11899004863349535,0.04695873195716883,0.014107505330521432,-0.0454411717098193,0.1777170420923522,0.05598259012733312
Ordem do Turno: Progressivo,13,-0.023092077029292328,-0.05385387565416347,-0.12706726479071712,-0.002230812839811285,0.06889832959502531,0.06674065980623074,0.21781254132349487,0.129146145445293,0.2021993463404751,0.19308941139618474,0.23311755821647542,0.16555154989623266,-0.005195723109638964,0.04772971139384355,0.1883699737723237
Papéis Ocultos,2,-0.11447968961801079,0.048349728953952516,0.009482079867718231,0.1891144402500948,-0.04381786617256095,0.03700994355871745,0.005580185763053273,0.054342599451340005,0.05934219255277753,0.09489768604883349,0.06825386613073102,0.01594047297453107,-0.05490512272424696,-0.03551419273429161,0.05718192092461932
Papéis com Informações Assimétricas,4,0.040677564303337646,0.10690409991739636,0.07295106102799227,0.14115342036538803,0.008643032033663949,0.05260232147714611,-0.036108172308494994,-0.048595802459359495,-0.04500225402015069,0.0051935059693948085,-0.0244647731502191,-0.020087403112414103,-0.04544117170981937,-0.05460038524579479,-0.039623179091534094
Passar Ficha de Ação,1,-0.020187186631009907,-0.016429515571310734,0.06571909259414001,0.10172167872645346,0.12212082472871087,0.0614340596791221,-0.020327443569768414,-0.02212571391544036,-0.007109706058155366,0.0039809960484809325,-0.0032184233274632134,0.1554888349092918,0.05833040939650164,0.019975548154913078,-0.012965297572018844
"Pedra, Papel e Tesoura",2,0.1287896508202621,0.10208145328416615,0.09317174130888392,0.1442135848456864,-0.1305986157630963,-0.0631636370068778,-0.07220920640943584,-0.07525011439331714,-0.06392603165982805,-0.09572484884424992,-0.07598688898168153,0.06405818321735349,0.22029833191827472,-0.018104901045117798,-0.06857385340124916
Pegar e Entregar,6,-0.0500718912068571,-0.05119656866328762,-0.032216982388140046,0.016639971398246987,0.10047006740695348,-0.022878554219765233,-0.06027614739990886,-0.02345246144580359,-0.06655483538200663,-0.07787879422218734,-0.06205089754110489,0.1190881324611429,-0.12280803816364474,-0.07341461664456211,-0.05539206269219828
Pegue o Líder,1,-0.04037437326201979,0.03410369141317529,-0.05234264011922653,-0.02496237514759597,0.09763635320285569,0.061434059679122084,-0.031117047969604045,-0.02284974388639778,-0.02688483236910554,-0.030861260540114004,-0.023753701602936758,0.01972869088096389,-0.07108022565803206,0.07455207945299286,-0.02960303986407697
Peças como Mapa,1,0.10093593315504952,0.08463689839766134,0.06571909259414005,0.10172167872645346,-0.09823941900398518,-0.1505395513383586,-0.05164361243758402,-0.05398303263756714,-0.04540439510475734,-0.06702455055386897,-0.05509455910764584,0.10457878089866873,0.18774104445103526,0.00906024189529682,-0.04972310031028683
Pistas Direcionadas,2,0.028619922404502698,-0.005381995376261137,0.09317174130888398,0.09931272944127789,-0.004766528856820038,0.03700994355871749,-0.003560534180476622,-0.017254167207391365,-0.038337862373817866,-0.027306751426376254,-0.026978191037739976,-0.020147809707585743,0.036829362156593645,-0.11675755395043613,-0.026335272711644486
Pontos de Ação,25,0.004301020151346795,0.004004270924252691,0.02304738933435331,-0.024996513795573445,0.07273026584347944,0.1390469467356134,-0.12908512246450765,-0.1126832240578455,-0.1274171156963355,-0.1451708144728241,-0.1557034509526795,0.05084966041587373,-0.02016954324510072,0.005235422883932919,-0.14104668179853216
Pontos de Movimento,11,-0.1935379870512794,-0.07933367024708032,0.041008764922478305,0.03261679971206806,0.021690678814340284,0.04510318970126982,0.0639957975733343,0.18704823766827505,0.10269053644949172,0.167386606179236,0.1149535836207288,0.38725569543105015,-0.001675797676794849,-0.052726703099652064,0.10753448105739946
Pontos de Vitória Ocultos,4,-0.18304903936501943,-0.13493115719779303,0.01347690284051263,0.013518033576195325,0.011726574217906113,0.034805202710711684,0.0486031915346254,0.15073107397573915,0.05809461192458337,0.09865141217050373,0.11305669692787915,0.09959477643786024,-0.11063239331471926,0.005884625422125289,0.10451640569409748
Pontos de Vitória como Recurso,13,-0.2482398280648928,-0.22726833843478758,-0.059541990569472125,-0.0022308128398112886,0.1354166918598595,0.1172565208825351,0.281886641930465,0.34748465240940507,0.3633271093679274,0.2889751507445608,0.3201091012377151,0.24805240169289683,-0.11622012218929301,0.05709420696048352,0.35229860076518327
Pontuar e Reiniciar,4,0.040677564303337646,0.06871958563605067,0.07295106102799234,0.07733572697079162,-0.12086573970450634,-0.17876022248650156,0.04025136693037413,-0.0600849087863597,-0.03298482792843323,-0.057236541742160384,0.03232527874974953,0.022656232441255315,0.15013249310488025,-0.0972148245800111,-0.0014198543883782028
Preparação Variável,50,-0.14761594768866376,-0.09653553963570372,-0.022397854961703798,-0.12047233340013308,0.1775839908083116,0.14320994371066514,0.17538893937386757,0.22878068739765725,0.2445490000171227,0.25049703433814874,0.22189253463660596,0.41950452616582473,-0.15693923470289878,0.027940190470624345,0.22056623362130306
Produção Aleatória,1,0.08074874652403957,0.08463689839766134,0.06571909259414,-0.1516464290216453,-0.07375494747813006,-0.07988168099919839,-0.05143308357124574,-0.05289698768113096,-0.04665995868005572,-0.06677685678665143,-0.05467356251429897,0.019728690880963885,-0.071080225658032,-0.04551628940278299,-0.04981983137012434
Propriedade,8,-0.07990645590476825,0.052715784691729356,0.01925370563716436,-0.026273937450775997,0.06521125568769351,0.024298508759067257,0.045042809883574134,0.05354747668407982,0.054984580236296224,0.07257438843811057,0.08218612442232094,0.026261159316659576,-0.1813381539857271,-0.040690454975098114,0.06198348310423956
RPG,12,-0.08390198038770191,-0.1560415611423011,-0.18646840174964358,-0.05131851272895416,0.10795689652784055,0.16641543815147936,0.099053112479427,0.16578414099376249,0.15815370178304747,0.17673951764196275,-0.008327061330769117,0.3423299249501862,0.32305452585230127,0.11085744940438237,0.06012085838027017
Reconhecimento de Padrões,2,0.14309961202251345,0.11999202806090403,-0.07420758157344748,0.05441187403686941,-0.09588631592688213,-0.013076846724080226,-0.07392542321515981,-0.07473687592264523,-0.0659285840387332,-0.09449578122596472,-0.07131149898838261,-0.05623609238970256,0.12856384703743423,-0.006498706585668489,-0.06672248703985416
Recuperação de Ação,12,-0.08390198038770189,-0.11853689986845893,-0.08132094187415016,-0.0889273866783321,0.04253823982589537,0.061533929474825166,0.04480311090564272,0.10452515805176699,0.09171263075496433,0.14732623827661795,0.03548602161955418,0.2617233136526508,-0.022710335736541333,0.012023956767896606,0.049581834502067185
Recurso para Mover,7,-0.12393512518910835,-0.07321357452153021,-0.0046863102675547205,-0.04274277985312574,0.11662559341137811,0.05656093098204565,0.023153562221122827,0.11503922242990886,0.045099235603289746,0.06249039369308658,0.09264041199073307,0.10508211063927791,-0.09160609736650197,-0.06780662889146004,0.07793525274389101
Rei da Colina,2,-0.12878965082026217,-0.16657716836690198,0.09317174130888378,0.09931272944127789,0.32066128210768746,0.08709673384151509,0.09859167482109425,0.13800047017086128,0.20552851621285312,0.21751181273013825,0.1522119332444387,0.20841131394582077,0.12856384703743423,0.028319876792679107,0.14735031963700593
Rendimentos,25,-0.09032142317828246,-0.08212733147291776,0.023047389334353366,-0.11946472151767426,0.21488224820534402,0.16915524560209821,0.11902829338083776,0.1284245431644312,0.1943932394486111,0.17002397915853687,0.1328493682111204,0.2894779442168811,-0.1856005444069369,0.09418892362357958,0.15409800546751345
Resolução com Testes de Estatísticas,5,-0.0638310407479483,-0.15123809368289345,-0.11821802949193685,-0.027766441974893533,0.10438745004846423,0.13875137865443948,0.1259310587900315,0.18386916234313103,0.16089276832482763,0.15843275735391837,0.05107027007697397,0.18253703784135705,0.2778813059659414,-0.038703482387474945,0.09533326389849625
Resolução de Conflitos por Cartas,11,-0.08116109134408492,0.006620762388402639,0.11403314456513713,-0.026151339414113677,-0.031314402174787065,0.012325334655836268,0.05309005628200998,0.0977057239492507,0.12521193879846357,0.1346262052657795,0.05080892639266629,0.21931304254900855,0.2584671475621179,0.04770055912366225,0.07441814395036506
Resolução por Símbolos nos Dados,7,4.163336342344337e-17,-0.05382367807290577,-0.004686310267554698,0.03017137401397116,0.05086171712662882,0.002337228552977102,-0.014005788119322137,0.07420046611407416,-0.006208983997321865,0.0026775510889595726,-0.04691127757106903,0.21577758188962848,0.007705185759799199,0.04213542913542804,-0.010846916180915316
Rolagem de Dados,55,-0.060421691804863134,-0.1105058562011725,-0.007146134728400158,0.053135539560707094,0.23073843227249352,0.2484403028634513,-0.055011173694429184,0.07005906237934834,-0.009383286740833047,0.02716935696500703,-0.08063849341763968,0.1335063843231818,0.1995926526475928,0.06302393143056016,-0.04743447703209684
Rondel,7,0.07745945324319274,0.04312580417021645,-0.09528830877361244,-0.042742779853125745,0.0109336493823167,0.01589315416024424,-0.035554172256960614,-0.029980034691626738,-0.062455318629917246,-0.042720649891821116,-0.01795991097773311,-0.01863635722876084,0.032533006541374504,-0.10445398156708968,-0.038906832446447756
Seguir Ação,3,0.011713208059223535,-0.013938248260422587,0.0458935954219772,0.06680705759556951,0.3191240969832141,0.10693762376560254,-0.02793230501078597,-0.01981937947657834,0.006929868657266133,0.009516625761429687,-0.003295236108760957,0.1623461661277432,-0.011096735764960779,0.09018835829450658,-0.010669793155439629
Seleção de Ação,7,0.1161891798647891,0.08190559706746531,0.040614688985474184,-0.018438061897426784,0.1682972104922526,0.05656093098204565,-0.08713296615342608,-0.09054363249334085,-0.06016692385899795,-0.07351412606301362,-0.07686777530465712,0.10508211063927794,-0.041950455803351355,0.11333600004807998,-0.07761912433130269
Seleção de Ação Simultânea,14,-0.23426416118447063,-0.1263830800815519,-0.03936950587669615,-0.04405524123285075,0.12398717656913613,0.032650140085815016,0.057252444745296484,0.1957828542739577,0.06451668243708031,0.11219310254528801,0.040916138039575986,0.2591782733819063,-0.09617170996299351,0.05238823314694309,0.07105361724278797
Semi-Cooperativo,1,0.0201871866310099,-0.01642951557131074,-0.052342640119226555,0.22840573260050304,-0.012543768663492282,0.0614340596791221,-0.028801230439883224,-0.009093174438206689,-0.009620833208752216,0.03774991297913338,-0.0055572932905012026,0.019728690880963896,-0.0063749081307652045,0.01451789502510519,-0.0181887748032464
Simulação,7,0.007745945324319322,0.09160054529177758,0.04061468898547419,0.07878080992536907,0.09313849473825339,-0.024774622661557177,-0.06778586961747703,-0.051510671524804943,-0.04655699706353055,-0.020417556039434806,-0.08225240641315112,0.1311281038746545,0.05736082732294986,0.017005815872139386,-0.07064126155627613
Sistema de Sorteio de Fichas,2,-0.05723984480900542,0.030439154177214624,0.009482079867718249,0.009511018632460917,-0.013444603815873576,0.06205333870011631,-0.02061077505473443,-0.023156409620118328,-0.030105147038318947,0.008043574356682518,-0.013117815029236885,0.06405818321735351,0.08269660459701389,-0.08000460482884704,-0.026266703587148374
Solo / Solitário,60,-0.037169702488002734,-0.05045633264785823,-0.4637648962409374,-0.02571000997927798,0.17191709998565266,0.23490980407769735,0.10406427486002359,0.16346886197793897,0.18118733728690475,0.23581188453686383,0.09475497198209937,0.36129246131585524,-0.009047898167598704,0.09555339335357121,0.10819854153065986
Suporte sem Recompensa,2,-0.1144796896180108,-0.11284544403668839,0.09317174130888392,0.05441187403686942,0.07767518325418851,0.037009943558717465,0.012892761717877196,0.04664402239126138,0.010613417999418994,0.01354511512424464,0.04560640963836832,0.14826417614229273,-0.009037880283826676,-0.031645461247808614,0.03654261445128976
Tabuleiro Modular,49,0.009908646551977554,-0.05730495878582588,-0.09125338982446825,0.09005581974496367,0.10574387375816051,0.18038416624490405,0.021255965787464887,0.07949929889819299,0.07791499867230996,0.07188777203400173,-0.05284158426613856,0.34974479640619177,0.20297102772113051,0.15478686401838437,0.014011310886778539
Tempo Real,2,0.11447968961801076,0.11999202806090403,0.09317174130888393,0.09931272944127789,-0.1305986157630963,-0.1633372175724731,-0.045122828127792156,-0.07294054127529354,-0.055025798864694074,-0.04837648202555035,-0.043259159028589296,0.07608761077805909,0.0826966045970138,-0.04905475293698241,-0.05300866214063185
Toma Essa,16,-0.07343426018304935,-0.09456340147833157,0.21186343953086612,0.14309864405026712,-0.13644357007776572,0.025910990911034548,0.05691146840119041,0.11570838011097945,0.17425932597088545,0.07936481104929469,0.09002896567376319,0.082018749004632,0.12481077424574162,-0.015511562948599896,0.12336871896843465
Traidor,2,-0.057239844809005395,-0.11284544403668839,-0.07420758157344744,0.1891144402500948,0.060319033336081476,0.08709673384151516,0.08754819276687034,0.1587866282330736,0.14745449722460388,0.16553981058550887,0.08347375270466145,0.07608761077805909,0.12856384703743415,-0.0045643408424269945,0.1029860960880218
Valorização dos Recursos Não Escolhidos,9,-0.13732808336076335,0.0614287679008626,-0.03976149794580125,0.16057887529995374,0.24891899951597035,0.10394715001214619,0.010384129689107714,0.04887655179968177,0.06055200396998179,0.08062563154606828,0.05138799704529029,0.14120385235815464,-0.08554103547431788,0.1038457771686967,0.0456245702650664
Vazas / Truques,1,0.08074874652403956,0.05937029490541831,0.06571909259413997,0.10172167872645342,-0.0859971832410576,0.06143405967912208,-0.050222542589800766,-0.05217295771017353,-0.044776613317108076,-0.06801532562273893,-0.05210080555495719,-0.01421134512611805,0.12303572692376842,-0.03460098314316673,-0.04701463063483548
Votação,3,-0.011713208059223518,-0.01393824826042258,0.11439653564742847,0.1770658599687453,0.3191240969832141,0.10693762376560242,-0.02536704727387114,0.004336588670060552,0.034067069236801244,0.10734157270341256,0.011714092396205206,0.09342059036810078,0.026447220239823235,0.08860501169468091,-0.0015773410886419995
Zona de Controle,4,-0.05084695537917208,-0.10947481434356249,0.07295106102799236,0.07733572697079166,-0.0684455225723898,-0.0007890348221572183,0.03460394267416607,0.05973005719521374,0.08513382063094771,0.07802162958227497,0.07808722098615575,0.13378968488079576,0.18272810390733016,-0.06559765991268929,0.06704401194827236
Árvores / Trilhas de Tecnologia,21,-0.12994637617756458,-0.20130069404968468,0.04586037253369664,-0.018579157919068078,0.2659154966304818,0.1422743484910898,0.1524642423139153,0.17856194201297276,0.23678867737001077,0.1701581458131834,0.17429010988836913,0.26690475830837457,-0.07540317845197003,0.12843261599776984,0.199014254903623
