,qt_jogadores_min,qt_jogadores_max,nota_media,qt_avaliacoes,vl_tempo_jogo,idade_minima,tx_satisfacao,tx_conversao
qt_jogadores_min,0.0,0.022395685135047035,0.18832566217617921,0.38005416706234557,0.010447640461013756,1.4418983825652736e-07,0.6958869950631883,0.013205693455530814
qt_jogadores_max,0.022395685135047035,0.0,0.026855042991687495,0.6534188622232666,0.5589018914645972,0.2570665890559328,0.3799678996499308,0.09812418693681364
nota_media,0.18832566217617921,0.026855042991687495,0.0,0.12167782439301274,6.020138870336013e-05,0.0076885939641460925,5.819784403940316e-10,2.066309317735932e-07
qt_avaliacoes,0.38005416706234557,0.6534188622232666,0.12167782439301274,0.0,0.928123721909734,0.4768679947026385,0.028099712391286773,7.520104428142452e-23
vl_tempo_jogo,0.010447640461013756,0.5589018914645972,6.020138870336013e-05,0.928123721909734,0.0,6.572686074728722e-15,0.0001535563400546653,0.9943822207287809
idade_minima,1.4418983825652736e-07,0.2570665890559328,0.0076885939641460925,0.4768679947026385,6.572686074728722e-15,0.0,0.002347501629650208,0.43568074577475224
tx_satisfacao,0.6958869950631883,0.3799678996499308,5.819784403940316e-10,0.028099712391286773,0.0001535563400546653,0.002347501629650208,0.0,0.0959262159976626
tx_conversao,0.013205693455530814,0.09812418693681364,2.066309317735932e-07,7.520104428142452e-23,0.9943822207287809,0.43568074577475224,0.0959262159976626,0.0
