cluster,variavel,count,mean,std,min,p25,mediana,p75,max
0,ano_publicacao,57.0,2020.0526315789473,3.587782107532148,2012.0,2018.0,2021.0,2023.0,2025.0
0,ano_nacional,57.0,2022.0526315789473,2.7217447964205066,2016.0,2021.0,2022.0,2024.0,2026.0
0,qt_jogadores_min,57.0,1.4385964912280702,0.5351082620650945,1.0,1.0,1.0,2.0,3.0
0,qt_jogadores_max,57.0,4.631578947368421,1.2046276684307364,2.0,4.0,4.0,5.0,8.0
0,vl_tempo_jogo,57.0,84.03508771929825,44.354885748069634,10.0,60.0,75.0,120.0,180.0
0,idade_minima,57.0,11.929824561403509,2.111699122260885,7.0,10.0,12.0,14.0,14.0
0,qt_tem,57.0,1035.3508771929824,1036.7877329801627,113.0,423.0,644.0,1459.0,5658.0
0,qt_teve,57.0,160.3859649122807,183.85084738780245,3.0,39.0,87.0,230.0,882.0
0,qt_favorito,57.0,104.63157894736842,112.36207919981395,7.0,30.0,53.0,136.0,449.0
0,qt_quer,57.0,735.421052631579,539.9173199722483,39.0,376.0,617.0,988.0,2384.0
0,qt_jogou,57.0,1231.4912280701753,1209.4886038972809,46.0,410.0,747.0,1636.0,5418.0
0,n_mecanicas,57.0,6.7894736842105265,3.7736721510697504,1.0,4.0,6.0,9.0,19.0
0,n_categorias,57.0,0.8947368421052632,0.9389243565742775,0.0,0.0,1.0,2.0,3.0
0,tx_retencao,57.0,0.8726727590216616,0.073515928562154,0.7028301886792453,0.8260869565217391,0.8794178794178794,0.9319148936170212,0.9899193548387096
0,idx_desejo,57.0,0.8604284577046953,0.4707234131475356,0.1772711205372923,0.567601246105919,0.8555276381909548,0.9947089947089948,3.0604026845637584
0,tx_fidelizacao,57.0,0.09757561304062015,0.04951475653789933,0.0186335403726708,0.0599613152804642,0.0904522613065326,0.1194805194805194,0.2509782001117943
0,diversidade_mecanica,57.0,6.7894736842105265,3.7736721510697504,1.0,4.0,6.0,9.0,19.0
