,qt_jogadores_min,qt_jogadores_max,nota_media,qt_avaliacoes,vl_tempo_jogo,idade_minima,tx_satisfacao,tx_conversao
qt_jogadores_min,0.9999999999999999,0.1348647912474495,-0.08792019885836977,0.04443974781617011,-0.35461172646996486,-0.37342550642019934,0.07087768379062899,0.1576020192802197
qt_jogadores_max,0.1348647912474495,0.9999999999999999,-0.1683947247597618,0.050292832871755275,-0.13123316259293658,-0.02142778130620256,-0.10942788117134879,0.1486382956689262
nota_media,-0.08792019885836976,-0.1683947247597618,0.9999999999999999,-0.15200832481646787,0.26765636296173734,0.1883115846602463,-0.5884526831114396,-0.3029064452045556
qt_avaliacoes,0.04443974781617011,0.05029283287175527,-0.15200832481646787,1.0,0.1788487856738462,0.03525695435446553,-0.08848062052859033,0.7263312183073819
vl_tempo_jogo,-0.35461172646996486,-0.13123316259293655,0.2676563629617373,0.17884878567384624,1.0,0.5005560503919898,-0.30530995551394025,0.006204283803360158
idade_minima,-0.3734255064201993,-0.021427781306202563,0.18831158466024628,0.03525695435446553,0.5005560503919897,1.0,-0.3030460093815086,-0.09540471819754291
tx_satisfacao,0.07087768379062899,-0.10942788117134879,-0.5884526831114396,-0.08848062052859033,-0.30530995551394025,-0.30304600938150866,1.0,0.2122750637375871
tx_conversao,0.1576020192802197,0.1486382956689262,-0.3029064452045556,0.7263312183073819,0.0062042838033601585,-0.0954047181975429,0.2122750637375871,0.9999999999999999
