tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Classes de rendimento total e variação patrimonial mensal familiar,Tipos de despesa,valor_original,valor
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,115.32,115.32
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,91.87,91.87
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,176.07,176.07
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,88.50,88.5
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,56.91,56.91
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,92.67,92.67
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,129.91,129.91
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,60.36,60.36
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,95.49,95.49
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,186.18,186.18
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,102.69,102.69
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,187.37,187.37
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,90.78,90.78
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,131.24,131.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,66.17,66.17
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,293.43,293.43
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,164.06,164.06
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,159.78,159.78
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,85.44,85.44
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,68.87,68.87
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,90.02,90.02
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,87.45,87.45
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,86.42,86.42
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,93.82,93.82
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,213.65,213.65
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,191.75,191.75
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,127.18,127.18
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,3 Alimentação fora do domicílio,88.76,88.76
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,67.38,67.38
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,58.17,58.17
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,98.91,98.91
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,56.63,56.63
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,41.46,41.46
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,52.38,52.38
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,70.43,70.43
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,16.79,16.79
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,64.67,64.67
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,112.91,112.91
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,71.68,71.68
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,96.27,96.27
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,57.44,57.44
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,80.50,80.5
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,37.34,37.34
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,179.43,179.43
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,96.37,96.37
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,75.04,75.04
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,37.39,37.39
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,46.12,46.12
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,53.50,53.5
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,52.30,52.3
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,45.13,45.13
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,66.78,66.78
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,124.00,124.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,99.18,99.18
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,80.61,80.61
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,3.1 Almoço e jantar,66.66,66.66
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.49,1.49
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.37,1.37
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",3.29,3.29
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",0.76,0.76
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.18,1.18
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",2.24,2.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.08,1.08
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",2.23,2.23
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.30,1.3
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.21,1.21
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",0.62,0.62
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.20,1.2
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",0.48,0.48
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.34,1.34
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.63,1.63
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",2.77,2.77
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.01,1.01
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",0.47,0.47
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.81,1.81
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.42,1.42
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.17,1.17
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.33,1.33
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",4.49,4.49
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",0.61,0.61
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.04,1.04
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,"3.2 Café, leite, café/leite e chocolate",1.37,1.37
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,10.24,10.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,13.33,13.33
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,13.77,13.77
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,8.48,8.48
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,1.98,1.98
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,7.86,7.86
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,15.72,15.72
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,15.32,15.32
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,5.76,5.76
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,7.74,7.74
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,8.84,8.84
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,12.09,12.09
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,6.71,6.71
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,11.58,11.58
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,6.07,6.07
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,11.00,11.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,12.13,12.13
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,7.61,7.61
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,5.88,5.88
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,11.40,11.4
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,12.61,12.61
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,11.09,11.09
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,8.73,8.73
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,7.24,7.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,18.59,18.59
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,11.42,11.42
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,11.94,11.94
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,3.3 Sanduíches e salgados,8.74,8.74
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,5.05,5.05
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,3.73,3.73
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,17.68,17.68
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,3.04,3.04
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,0.44,0.44
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,6.29,6.29
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,9.97,9.97
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,4.75,4.75
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,2.99,2.99
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,6.01,6.01
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,5.83,5.83
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,6.24,6.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,3.24,3.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,5.41,5.41
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,4.84,4.84
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,36.15,36.15
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,7.76,7.76
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,3.66,3.66
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,2.60,2.6
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,2.28,2.28
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,4.49,4.49
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,2.89,2.89
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,5.16,5.16
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,3.93,3.93
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,8.29,8.29
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,10.25,10.25
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,4.92,4.92
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,2.39,2.39
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 1.908 a 2.862 Reais,3.5 Lanches,11.06,11.06
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 1.908 a 2.862 Reais,3.5 Lanches,8.24,8.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 1.908 a 2.862 Reais,3.5 Lanches,17.83,17.83
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 1.908 a 2.862 Reais,3.5 Lanches,7.26,7.26
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 1.908 a 2.862 Reais,3.5 Lanches,1.36,1.36
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 1.908 a 2.862 Reais,3.5 Lanches,8.35,8.35
