tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",409353,409353.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",436561,436561.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",288215,288215.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",476387,476387.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",704396,704396.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,1030670,1030670.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,595432,595432.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,742722,742722.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,1998617,1998617.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,2140407,2140407.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,305506,305506.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,330941,330941.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,398693,398693.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,825264,825264.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,668803,668803.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",225855,225855.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",145160,145160.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",196557,196557.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",351866,351866.0
2611,640,Receita bruta - revenda de mercadorias,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",446693,446693.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2019,1. Total,966784,966784.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2020,1. Total,850982,850982.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2021,1. Total,1291825,1291825.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2022,1. Total,1266015,1266015.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2023,1. Total,1984096,1984096.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,605027,605027.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,543589,543589.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,884492,884492.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,976421,976421.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,1666715,1666715.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",114645,114645.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",105700,105700.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",247483,247483.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",37773,37773.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",47461,47461.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,584428,584428.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,543589,543589.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,817264,817264.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,971339,971339.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,1226347,1226347.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,189902,189902.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,64481,64481.0
