tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2618,1595,Retiradas prolabore dos proprietários e sócios,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,422881,422881.0
2618,1595,Retiradas prolabore dos proprietários e sócios,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,511018,511018.0
2618,1595,Retiradas prolabore dos proprietários e sócios,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",69435,69435.0
2618,1595,Retiradas prolabore dos proprietários e sócios,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",51721,51721.0
2618,1595,Retiradas prolabore dos proprietários e sócios,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",68335,68335.0
2618,1595,Retiradas prolabore dos proprietários e sócios,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",84296,84296.0
2618,1595,Retiradas prolabore dos proprietários e sócios,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",99943,99943.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2019,1. Total,5095084,5095084.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2020,1. Total,4075925,4075925.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2021,1. Total,4385630,4385630.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2022,1. Total,5779938,5779938.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2023,1. Total,7045719,7045719.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,3091326,3091326.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,2558150,2558150.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,2542539,2542539.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,3298238,3298238.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,4145712,4145712.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",292571,292571.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",216442,216442.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",265264,265264.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",362323,362323.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",425949,425949.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,2676732,2676732.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,2009057,2009057.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,2269979,2269979.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,3032781,3032781.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,3700251,3700251.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1605409,1605409.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1140553,1140553.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1286116,1286116.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1841634,1841634.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,2208156,2208156.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",242331,242331.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",166381,166381.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",212065,212065.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",277918,277918.0
2618,664,Contribuições para a previdência social,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",344666,344666.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2019,1. Total,4086863,4086863.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2020,1. Total,3228948,3228948.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2021,1. Total,3640520,3640520.0
