cidade,data,venda_indice,venda_var_mensal_pct,venda_var_12m_pct,venda_preco_m2,locacao_indice,locacao_var_mensal_pct,locacao_var_12m_pct,locacao_preco_m2,rentabilidade_aluguel_mensal_pct
Brasília,2019-08-01,93.13526953737119,0.1321368859372507,-1.9271908871917875,7717.5240479092745,99.89911679249776,-0.9007665018467725,-2.319678373264822,35.99585348483506,0.44862396831061596
Brasília,2019-09-01,93.32661953566542,0.2054538514192572,-0.9354485709780147,7733.379998299911,99.05830197019412,-0.8416639198623899,-3.514529748438222,35.69288937340667,0.4544965236588503
Brasília,2019-10-01,93.41579593862296,0.09555301949351058,-0.048209471793658754,7740.769476397193,97.48158480066871,-1.5917062357881262,-5.158736621449577,35.1247634275172,0.4449564175531014
Brasília,2019-11-01,93.5006565155937,0.09084178550113897,0.3070212057947108,7747.801329601079,96.19376758556277,-1.321087688243161,-5.9328004074404745,34.66073450235174,0.4418180919625118
Brasília,2019-12-01,94.02864434838601,0.5646889043011694,0.4477460671006961,7791.552304036635,95.65655631646622,-0.5584678535630716,-6.379619494459088,34.46716544234726,0.43586890728870054
Brasília,2020-01-01,96.42190125096018,2.5452423771068045,1.550396229952411,7989.866195113418,97.08979972848908,1.4983221926588852,-4.8294702464457995,34.98359463135041,0.42579366809160185
Brasília,2020-02-01,96.39667620160009,-0.02616112007004512,0.610349859691417,7987.775956624678,98.58553487018433,1.5405687784690647,-2.692777562234494,35.522540967827176,0.4252940938912402
Brasília,2020-03-01,95.80135561345183,-0.617573770804325,0.03582157315933365,7938.445547445949,99.00074822696462,0.42117066903073486,-2.108513384316535,35.67215149127809,0.4310091901485001
Brasília,2020-04-01,95.51139559026862,-0.30266797513092136,0.17093752034054166,7914.4184150506235,97.90490208790203,-1.1069069261479658,-4.127874931835862,35.27729397571514,0.4361922270733238
Brasília,2020-05-01,95.47600325093164,-0.03705561950827496,1.3869441337989619,7911.485678276449,95.46231775700555,-2.4948539642105527,-6.930165754146678,34.3971770084958,0.4337717371739409
Brasília,2020-06-01,93.95043404495956,-1.5978561670229818,0.7148661730587369,7785.071516462968,95.38529053251803,-0.08068861755859968,-6.364111391258942,34.369422401888464,0.4410907331417509
Brasília,2020-07-01,92.14626846167286,-1.9203376776559922,-0.9311637474756052,7635.571854899865,95.07910003925036,-0.3210038901787282,-5.682189811997063,34.25909521894644,0.4472900978911721
Brasília,2020-08-01,89.82389265151168,-2.5203145487406653,-3.555448867338906,7443.1314265612755,95.91053996252305,0.8744718060325063,-3.9926046976565988,34.55868134763796,0.46193016740235565
Brasília,2020-09-01,90.06514579542979,0.26858460126426564,-3.494687535520602,7463.12253142488,96.09816271625482,0.19562266441737197,-2.988279826187601,34.626285960877716,0.46037481913540657
Brasília,2020-10-01,89.88951791239796,-0.19500094235204157,-3.774819869373991,7448.569372159715,95.39632695855795,-0.7303321290014098,-2.139130017607649,34.37339906942552,0.45909441125826383
