tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",566133,566133.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",830197,830197.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",1399482,1399482.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,25244819,25244819.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,18685650,18685650.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,24514258,24514258.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,33299240,33299240.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,37314459,37314459.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,18052908,18052908.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,12451377,12451377.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,16507647,16507647.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,22920857,22920857.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,24956803,24956803.0
