tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",226691,226691.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,772522,772522.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,588247,588247.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,653891,653891.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,722892,722892.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,816720,816720.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,556435,556435.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,411914,411914.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,449061,449061.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,492006,492006.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,540575,540575.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",72772,72772.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",53857,53857.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",60060,60060.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",68745,68745.0
2619,1150,Pessoal ocupado em 31/12 - total,Pessoas,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",79436,79436.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2019,1. Total,2392866,2392866.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2020,1. Total,1989219,1989219.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2021,1. Total,2199114,2199114.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2022,1. Total,2363280,2363280.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2023,1. Total,2535491,2535491.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,1501321,1501321.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,1226719,1226719.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,1345687,1345687.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,1449984,1449984.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,1575781,1575781.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",149113,149113.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",122148,122148.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",135632,135632.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",149552,149552.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",171585,171585.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,755658,755658.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,575187,575187.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,640820,640820.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,707974,707974.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,801077,801077.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,541095,541095.0
