tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Classes de rendimento total e variação patrimonial mensal familiar,Tipos de despesa,valor_original,valor
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Total,1 Despesa total,4649.03,4649.03
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Total,1 Despesa total,3157.71,3157.71
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Total,1 Despesa total,3651.59,3651.59
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Total,1 Despesa total,3218.87,3218.87
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Total,1 Despesa total,3346.81,3346.81
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Total,1 Despesa total,3124.69,3124.69
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Total,1 Despesa total,4451.32,4451.32
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Total,1 Despesa total,2552.53,2552.53
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Total,1 Despesa total,2620.93,2620.93
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Total,1 Despesa total,2841.37,2841.37
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Total,1 Despesa total,2830.34,2830.34
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Total,1 Despesa total,3910.53,3910.53
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Total,1 Despesa total,2893.59,2893.59
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Total,1 Despesa total,3442.75,3442.75
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Total,1 Despesa total,2417.84,2417.84
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Total,1 Despesa total,3924.18,3924.18
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Total,1 Despesa total,3423.63,3423.63
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Total,1 Despesa total,4390.72,4390.72
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Total,1 Despesa total,4041.14,4041.14
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Total,1 Despesa total,4611.78,4611.78
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Total,1 Despesa total,6312.16,6312.16
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Total,1 Despesa total,5115.09,5115.09
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Total,1 Despesa total,4931.18,4931.18
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Total,1 Despesa total,5195.32,5195.32
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Total,1 Despesa total,4903.67,4903.67
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Total,1 Despesa total,4739.83,4739.83
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Total,1 Despesa total,4872.92,4872.92
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Total,1 Despesa total,9874.73,9874.73
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Total,2.1 Despesas de consumo,3764.51,3764.51
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Total,2.1 Despesas de consumo,2566.77,2566.77
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Total,2.1 Despesas de consumo,2897.46,2897.46
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Total,2.1 Despesas de consumo,2696.00,2696.0
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Total,2.1 Despesas de consumo,2701.37,2701.37
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Total,2.1 Despesas de consumo,2615.29,2615.29
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Total,2.1 Despesas de consumo,3613.20,3613.2
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Total,2.1 Despesas de consumo,2139.12,2139.12
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Total,2.1 Despesas de consumo,2228.67,2228.67
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Total,2.1 Despesas de consumo,2428.64,2428.64
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Total,2.1 Despesas de consumo,2375.65,2375.65
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Total,2.1 Despesas de consumo,3336.17,3336.17
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Total,2.1 Despesas de consumo,2349.91,2349.91
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Total,2.1 Despesas de consumo,2889.14,2889.14
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Total,2.1 Despesas de consumo,2018.02,2018.02
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Total,2.1 Despesas de consumo,3276.79,3276.79
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Total,2.1 Despesas de consumo,2906.56,2906.56
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Total,2.1 Despesas de consumo,3635.92,3635.92
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Total,2.1 Despesas de consumo,3287.27,3287.27
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Total,2.1 Despesas de consumo,3753.21,3753.21
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Total,2.1 Despesas de consumo,5080.59,5080.59
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Total,2.1 Despesas de consumo,3863.38,3863.38
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Total,2.1 Despesas de consumo,4090.41,4090.41
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Total,2.1 Despesas de consumo,4170.46,4170.46
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Total,2.1 Despesas de consumo,3937.28,3937.28
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Total,2.1 Despesas de consumo,3830.03,3830.03
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Total,2.1 Despesas de consumo,3777.75,3777.75
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Total,2.1 Despesas de consumo,6994.48,6994.48
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Total,2.1.1 Alimentação,658.23,658.23
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Total,2.1.1 Alimentação,386.79,386.79
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Total,2.1.1 Alimentação,637.28,637.28
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Total,2.1.1 Alimentação,557.70,557.7
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Total,2.1.1 Alimentação,545.88,545.88
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Total,2.1.1 Alimentação,608.43,608.43
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Total,2.1.1 Alimentação,894.87,894.87
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Total,2.1.1 Alimentação,294.00,294.0
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Total,2.1.1 Alimentação,498.60,498.6
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Total,2.1.1 Alimentação,647.17,647.17
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Total,2.1.1 Alimentação,526.53,526.53
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Total,2.1.1 Alimentação,820.21,820.21
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Total,2.1.1 Alimentação,496.10,496.1
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Total,2.1.1 Alimentação,587.35,587.35
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Total,2.1.1 Alimentação,390.71,390.71
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Total,2.1.1 Alimentação,794.97,794.97
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Total,2.1.1 Alimentação,626.61,626.61
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Total,2.1.1 Alimentação,688.51,688.51
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Total,2.1.1 Alimentação,465.51,465.51
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Total,2.1.1 Alimentação,596.14,596.14
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Total,2.1.1 Alimentação,751.62,751.62
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Total,2.1.1 Alimentação,641.75,641.75
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Total,2.1.1 Alimentação,698.67,698.67
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Total,2.1.1 Alimentação,736.69,736.69
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Total,2.1.1 Alimentação,806.48,806.48
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Total,2.1.1 Alimentação,708.29,708.29
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Total,2.1.1 Alimentação,652.88,652.88
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Total,2.1.1 Alimentação,876.27,876.27
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Total,2.1.8 Recreação e cultura,96.16,96.16
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Total,2.1.8 Recreação e cultura,78.77,78.77
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Total,2.1.8 Recreação e cultura,70.66,70.66
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Total,2.1.8 Recreação e cultura,74.59,74.59
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Total,2.1.8 Recreação e cultura,54.50,54.5
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Total,2.1.8 Recreação e cultura,63.04,63.04
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Total,2.1.8 Recreação e cultura,83.43,83.43
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Total,2.1.8 Recreação e cultura,52.48,52.48
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Total,2.1.8 Recreação e cultura,64.16,64.16
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Total,2.1.8 Recreação e cultura,33.12,33.12
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Total,2.1.8 Recreação e cultura,54.28,54.28
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Total,2.1.8 Recreação e cultura,91.19,91.19
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Total,2.1.8 Recreação e cultura,75.39,75.39
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Total,2.1.8 Recreação e cultura,72.99,72.99
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Total,2.1.8 Recreação e cultura,49.34,49.34
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Total,2.1.8 Recreação e cultura,73.72,73.72
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Total,2.1.8 Recreação e cultura,75.39,75.39
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Total,2.1.8 Recreação e cultura,95.09,95.09
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Total,2.1.8 Recreação e cultura,69.96,69.96
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Total,2.1.8 Recreação e cultura,109.07,109.07
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Total,2.1.8 Recreação e cultura,122.13,122.13
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Total,2.1.8 Recreação e cultura,105.92,105.92
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Total,2.1.8 Recreação e cultura,93.05,93.05
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Total,2.1.8 Recreação e cultura,112.85,112.85
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Total,2.1.8 Recreação e cultura,89.84,89.84
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Total,2.1.8 Recreação e cultura,82.67,82.67
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Total,2.1.8 Recreação e cultura,95.56,95.56
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Total,2.1.8 Recreação e cultura,243.24,243.24
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Total,2.1.8.4 Recreações e esportes,21.55,21.55
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Total,2.1.8.4 Recreações e esportes,7.97,7.97
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Total,2.1.8.4 Recreações e esportes,8.38,8.38
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Total,2.1.8.4 Recreações e esportes,13.89,13.89
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Total,2.1.8.4 Recreações e esportes,11.11,11.11
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Total,2.1.8.4 Recreações e esportes,10.44,10.44
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Total,2.1.8.4 Recreações e esportes,21.12,21.12
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Total,2.1.8.4 Recreações e esportes,4.93,4.93
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Total,2.1.8.4 Recreações e esportes,6.52,6.52
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Total,2.1.8.4 Recreações e esportes,6.31,6.31
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Total,2.1.8.4 Recreações e esportes,9.75,9.75
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Total,2.1.8.4 Recreações e esportes,17.85,17.85
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Total,2.1.8.4 Recreações e esportes,10.21,10.21
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Total,2.1.8.4 Recreações e esportes,12.91,12.91
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Total,2.1.8.4 Recreações e esportes,5.14,5.14
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Total,2.1.8.4 Recreações e esportes,12.48,12.48
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Total,2.1.8.4 Recreações e esportes,15.87,15.87
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Total,2.1.8.4 Recreações e esportes,22.64,22.64
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Total,2.1.8.4 Recreações e esportes,12.65,12.65
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Total,2.1.8.4 Recreações e esportes,26.06,26.06
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Total,2.1.8.4 Recreações e esportes,32.47,32.47
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Total,2.1.8.4 Recreações e esportes,23.08,23.08
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Total,2.1.8.4 Recreações e esportes,22.61,22.61
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Total,2.1.8.4 Recreações e esportes,27.86,27.86
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Total,2.1.8.4 Recreações e esportes,15.33,15.33
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Total,2.1.8.4 Recreações e esportes,13.02,13.02
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Total,2.1.8.4 Recreações e esportes,15.63,15.63
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Total,2.1.8.4 Recreações e esportes,52.06,52.06
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Até 1.908 Reais,1 Despesa total,1500.73,1500.73
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Até 1.908 Reais,1 Despesa total,1335.58,1335.58
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Até 1.908 Reais,1 Despesa total,1701.07,1701.07
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Até 1.908 Reais,1 Despesa total,1482.29,1482.29
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Até 1.908 Reais,1 Despesa total,1326.83,1326.83
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Até 1.908 Reais,1 Despesa total,1514.62,1514.62
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Até 1.908 Reais,1 Despesa total,1972.46,1972.46
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Até 1.908 Reais,1 Despesa total,1403.54,1403.54
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Até 1.908 Reais,1 Despesa total,1514.72,1514.72
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Até 1.908 Reais,1 Despesa total,1307.97,1307.97
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Até 1.908 Reais,1 Despesa total,1284.38,1284.38
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Até 1.908 Reais,1 Despesa total,1515.11,1515.11
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Até 1.908 Reais,1 Despesa total,1287.74,1287.74
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Até 1.908 Reais,1 Despesa total,1343.21,1343.21
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Até 1.908 Reais,1 Despesa total,1222.74,1222.74
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Até 1.908 Reais,1 Despesa total,1375.70,1375.7
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Até 1.908 Reais,1 Despesa total,1363.98,1363.98
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Até 1.908 Reais,1 Despesa total,1501.78,1501.78
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Até 1.908 Reais,1 Despesa total,1503.75,1503.75
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Até 1.908 Reais,1 Despesa total,1580.67,1580.67
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Até 1.908 Reais,1 Despesa total,1750.16,1750.16
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Até 1.908 Reais,1 Despesa total,1484.43,1484.43
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Até 1.908 Reais,1 Despesa total,1854.17,1854.17
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Até 1.908 Reais,1 Despesa total,1754.45,1754.45
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Até 1.908 Reais,1 Despesa total,1724.45,1724.45
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Até 1.908 Reais,1 Despesa total,1701.94,1701.94
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Até 1.908 Reais,1 Despesa total,1707.40,1707.4
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Até 1.908 Reais,1 Despesa total,1874.45,1874.45
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Até 1.908 Reais,2.1 Despesas de consumo,1388.29,1388.29
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Até 1.908 Reais,2.1 Despesas de consumo,1203.45,1203.45
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Até 1.908 Reais,2.1 Despesas de consumo,1547.72,1547.72
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Até 1.908 Reais,2.1 Despesas de consumo,1391.24,1391.24
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Até 1.908 Reais,2.1 Despesas de consumo,1233.72,1233.72
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Até 1.908 Reais,2.1 Despesas de consumo,1412.09,1412.09
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Até 1.908 Reais,2.1 Despesas de consumo,1872.64,1872.64
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Até 1.908 Reais,2.1 Despesas de consumo,1245.82,1245.82
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Até 1.908 Reais,2.1 Despesas de consumo,1353.36,1353.36
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Até 1.908 Reais,2.1 Despesas de consumo,1224.51,1224.51
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Até 1.908 Reais,2.1 Despesas de consumo,1194.45,1194.45
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Até 1.908 Reais,2.1 Despesas de consumo,1422.85,1422.85
6715,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Até 1.908 Reais,2.1 Despesas de consumo,1190.07,1190.07
